Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
936,50.515,2,6,14,19,29,70,3,2,0,0,1,0,0,1,40.0,14.0,14
937,50.515,1,10,12,20,27,70,3,2,0,0,1,0,0,1,40.0,14.0,12
938,50.514,13,14,28,34,39,128,3,2,1,0,1,0,0,0,60.0,25.6,28
939,50.514,2,3,12,14,41,72,3,2,1,0,1,0,0,0,60.0,14.4,12
940,50.514,17,18,23,28,42,128,3,2,1,0,1,0,1,2,60.0,25.6,23
941,50.511,6,8,11,15,38,78,3,2,0,0,1,0,1,1,20.0,15.6,11
942,50.511,1,9,14,26,28,78,3,2,0,0,0,0,0,1,20.0,15.6,14
943,50.51,2,3,34,39,42,120,3,2,1,0,1,0,0,1,40.0,24.0,34
944,50.51,17,18,22,27,36,120,3,2,1,0,1,1,1,1,40.0,24.0,22
945,50.0145,14,20,21,35,39,129,2,3,1,0,0,0,0,0,60.0,25.8,21
946,50.0135,8,17,29,36,37,127,2,3,1,0,1,0,0,1,40.0,25.4,29
947,50.0115,1,10,18,21,27,77,2,3,0,0,1,0,0,1,20.0,15.4,18
948,50.0105,4,9,11,27,28,79,2,3,1,0,0,0,1,2,40.0,15.8,11
949,50.0105,6,9,10,19,35,79,2,3,1,0,1,0,0,2,40.0,15.8,10
950,50.0105,4,9,13,26,27,79,2,3,1,0,0,0,0,1,40.0,15.8,13
951,49.515,17,18,24,35,38,132,3,2,1,0,1,0,0,0,60.0,26.4,24
952,49.515,11,21,24,36,40,132,3,2,0,0,1,1,2,2,20.0,26.4,24
953,49.515,15,17,25,34,42,133,2,3,0,0,1,1,1,2,20.0,26.6,25
954,49.515,4,8,37,41,42,132,3,2,1,0,0,0,0,1,60.0,26.4,37
955,49.515,11,21,23,34,42,131,2,3,0,0,1,0,2,3,20.0,26.2,23
956,49.515,8,21,31,34,42,136,3,2,0,0,1,1,1,2,20.0,27.2,31
957,49.515,11,25,26,32,39,133,2,3,1,0,0,1,2,2,60.0,26.6,26
958,49.515,4,9,17,18,22,70,3,2,1,0,0,1,1,2,60.0,14.0,17
959,49.515,3,24,27,40,41,135,2,3,1,0,0,1,1,1,60.0,27.0,27
960,49.515,18,19,25,34,36,132,3,2,1,0,0,1,1,1,60.0,26.4,25
961,49.515,11,18,34,35,41,139,2,3,1,0,1,0,1,1,60.0,27.8,34
962,49.515,7,17,34,36,42,136,3,2,0,0,1,0,0,2,20.0,27.2,34
963,49.512,2,11,17,20,26,76,3,2,0,0,0,0,1,1,20.0,15.2,17
964,49.512,6,8,11,14,37,76,3,2,0,0,0,0,1,1,20.0,15.2,11
965,49.0145,16,17,21,33,42,129,2,3,1,0,0,1,1,2,40.0,25.8,21
966,49.0145,3,17,26,41,42,129,2,3,1,0,0,0,0,1,40.0,25.8,26
967,49.0115,10,17,29,33,34,123,2,3,1,0,0,0,0,2,40.0,24.6,29
968,49.0115,15,21,26,30,31,123,2,3,1,0,1,1,2,2,40.0,24.6,26
969,49.0115,6,26,27,31,33,123,2,3,1,0,1,1,1,1,40.0,24.6,27
970,49.0115,1,24,25,34,39,123,2,3,1,0,1,1,1,1,40.0,24.6,25
971,48.515,9,23,24,33,42,131,2,3,1,0,1,0,1,3,40.0,26.2,24
972,48.515,1,26,27,37,40,131,2,3,1,0,1,1,1,1,40.0,26.2,27
973,48.512,2,14,15,20,25,76,3,2,1,0,1,1,1,1,40.0,15.2,15
974,48.0125,1,14,15,20,25,75,2,3,1,0,1,1,1,1,40.0,15.0,15
975,48.0125,7,9,11,12,36,75,2,3,1,0,0,0,1,3,40.0,15.0,11
976,47.514,2,9,12,15,34,72,3,2,0,0,1,0,0,1,20.0,14.4,12
977,47.514,2,9,15,20,26,72,3,2,0,0,0,0,0,1,20.0,14.4,15
978,47.509,10,15,26,33,34,118,3,2,1,0,0,0,0,1,20.0,23.6,26
979,47.0135,12,15,27,36,37,127,2,3,1,0,1,0,0,0,40.0,25.4,27
980,47.0135,10,23,27,33,34,127,2,3,1,0,1,0,1,2,40.0,25.4,27
981,47.0135,1,10,11,23,28,73,2,3,1,0,1,0,2,3,40.0,14.6,11
982,46.515,15,20,27,34,36,132,3,2,0,0,0,0,0,0,20.0,26.4,27
983,46.514,5,6,10,14,37,72,3,2,1,0,0,0,0,1,40.0,14.4,10
984,46.514,2,4,13,26,27,72,3,2,1,0,0,0,0,0,40.0,14.4,13
985,46.514,2,3,15,18,34,72,3,2,1,0,0,0,0,0,40.0,14.4,15
986,46.0145,5,6,10,23,27,71,2,3,1,0,0,0,1,2,40.0,14.2,10
987,46.0145,11,21,28,34,35,129,2,3,1,0,1,0,1,1,40.0,25.8,28
988,46.0145,15,19,24,35,36,129,2,3,1,0,1,0,0,0,40.0,25.8,24
989,45.515,2,9,37,41,42,131,2,3,1,0,1,0,0,2,40.0,26.2,37
990,45.515,19,24,25,34,36,138,3,2,1,0,1,1,1,1,40.0,27.6,25
991,45.507,2,14,17,26,27,86,3,2,1,0,1,0,0,0,0.0,17.2,17
992,45.0115,1,10,15,25,26,77,2,3,1,0,1,1,1,2,20.0,15.4,15
993,45.0115,5,8,11,26,27,77,2,3,1,0,0,0,1,1,20.0,15.4,11
994,44.515,6,21,33,34,42,136,3,2,1,0,0,0,0,1,20.0,27.2,33
995,43.513,4,9,10,15,36,74,3,2,1,0,0,0,0,2,20.0,14.8,10
996,43.513,7,8,11,14,34,74,3,2,1,0,1,0,1,2,20.0,14.8,11
997,43.0145,1,8,11,17,34,71,2,3,0,0,1,0,1,1,0.0,14.2,11
998,43.0135,5,6,11,17,34,73,2,3,1,0,0,0,1,1,20.0,14.6,11
999,43.0135,1,2,19,24,27,73,2,3,1,0,0,0,0,0,20.0,14.6,19
1000,42.51,9,10,14,21,26,80,3,2,1,0,0,0,0,2,0.0,16.0,14
